"doi";"PMID";"section";"ITC num";"Ind studies num";"questions";"answer"
"10.2217/imt-2020-0266";"33228440";"methodology";"3";"";"Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)";"progression-free survival"
"10.2217/imt-2020-0266";"33228440";"methodology";"3";"";"Primary outcome: variable type";"Time-to-event"
"10.2217/imt-2020-0266";"33228440";"methodology";"3";"";"Justification for selecting variables to be included in the adjustment model (in the main text)";"A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion)"
"10.2217/imt-2020-0266";"33228440";"methodology";"3";"";"Inclusion of prognostic factors in the adjustment/matching model";"Yes"
"10.2217/imt-2020-0266";"33228440";"methodology";"3";"";"Inclusion of treatment-effect modifiers in the adjustment/matching model";"Yes"
"10.2217/imt-2020-0266";"33228440";"methodology";"3";"";"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)";"No"
"10.2217/imt-2020-0266";"33228440";"methodology";"3";"";"Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale)";"No"
"10.2217/imt-2020-0266";"33228440";"methodology";"4";"";"Treatment name 1";"bortezomib, thalidomide  +  dexamethasone"
"10.2217/imt-2020-0266";"33228440";"methodology";"4";"";"Study 'number(s)' for treatment 1";"1"
"10.2217/imt-2020-0266";"33228440";"methodology";"4";"";"Treatment name 2";"bortezomib, cyclophosphamide  +  dexamethasone"
"10.2217/imt-2020-0266";"33228440";"methodology";"4";"";"Study 'number(s)' for treatment 2";"3"
"10.2217/imt-2020-0266";"33228440";"methodology";"4";"";"Type of population-adjusted indirect comparisons performed";"MAIC"
"10.2217/imt-2020-0266";"33228440";"methodology";"4";"";"Anchored comparison?";"No"
"10.2217/imt-2020-0266";"33228440";"methodology";"4";"";"Form of the indirect comparison";"Simple (ie treatments effects extracted from two studies)"
"10.2217/imt-2020-0266";"33228440";"methodology";"4";"";"Definition of a single primary outcome for the indirect comparison";"No primary outcome defined, or multiple primary outcomes without any clear distinction between them"
"10.2217/imt-2020-0266";"33228440";"methodology";"4";"";"Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)";"progression-free survival"
"10.2217/imt-2020-0266";"33228440";"methodology";"4";"";"Primary outcome: variable type";"Time-to-event"
"10.2217/imt-2020-0266";"33228440";"methodology";"4";"";"Justification for selecting variables to be included in the adjustment model (in the main text)";"A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion)"
"10.2217/imt-2020-0266";"33228440";"methodology";"4";"";"Inclusion of prognostic factors in the adjustment/matching model";"Yes"
"10.2217/imt-2020-0266";"33228440";"methodology";"4";"";"Inclusion of treatment-effect modifiers in the adjustment/matching model";"Yes"
"10.2217/imt-2020-0266";"33228440";"methodology";"4";"";"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)";"No"
"10.2217/imt-2020-0266";"33228440";"methodology";"4";"";"Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale)";"No"
"10.2217/imt-2020-0266";"33228440";"methodology";"5";"";"Treatment name 1";"daratumumab, bortezomib, thalidomide  +  dexamethasone"
"10.2217/imt-2020-0266";"33228440";"methodology";"5";"";"Study 'number(s)' for treatment 1";"1"
"10.2217/imt-2020-0266";"33228440";"methodology";"5";"";"Treatment name 2";"bortezomib  +  dexamethasone"
"10.2217/imt-2020-0266";"33228440";"methodology";"5";"";"Study 'number(s)' for treatment 2";"4"
"10.2217/imt-2020-0266";"33228440";"methodology";"5";"";"Type of population-adjusted indirect comparisons performed";"MAIC"
"10.2217/imt-2020-0266";"33228440";"methodology";"5";"";"Anchored comparison?";"No"
"10.2217/imt-2020-0266";"33228440";"methodology";"5";"";"Form of the indirect comparison";"Simple (ie treatments effects extracted from two studies)"
"10.2217/imt-2020-0266";"33228440";"methodology";"5";"";"Definition of a single primary outcome for the indirect comparison";"No primary outcome defined, or multiple primary outcomes without any clear distinction between them"
"10.2217/imt-2020-0266";"33228440";"methodology";"5";"";"Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)";"progression-free survival"
"10.2217/imt-2020-0266";"33228440";"methodology";"5";"";"Primary outcome: variable type";"Time-to-event"
"10.2217/imt-2020-0266";"33228440";"methodology";"5";"";"Justification for selecting variables to be included in the adjustment model (in the main text)";"A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion)"
"10.2217/imt-2020-0266";"33228440";"methodology";"5";"";"Inclusion of prognostic factors in the adjustment/matching model";"Yes"
"10.2217/imt-2020-0266";"33228440";"methodology";"5";"";"Inclusion of treatment-effect modifiers in the adjustment/matching model";"Yes"
"10.2217/imt-2020-0266";"33228440";"methodology";"5";"";"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)";"No"
"10.2217/imt-2020-0266";"33228440";"methodology";"5";"";"Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale)";"No"
"10.2217/imt-2020-0266";"33228440";"methodology";"6";"";"Treatment name 1";"bortezomib, thalidomide  +  dexamethasone"
"10.2217/imt-2020-0266";"33228440";"methodology";"6";"";"Study 'number(s)' for treatment 1";"1"
"10.2217/imt-2020-0266";"33228440";"methodology";"6";"";"Treatment name 2";"bortezomib  +  dexamethasone"
"10.2217/imt-2020-0266";"33228440";"methodology";"6";"";"Study 'number(s)' for treatment 2";"4"
"10.2217/imt-2020-0266";"33228440";"methodology";"6";"";"Type of population-adjusted indirect comparisons performed";"MAIC"
"10.2217/imt-2020-0266";"33228440";"methodology";"6";"";"Anchored comparison?";"No"
"10.2217/imt-2020-0266";"33228440";"methodology";"6";"";"Form of the indirect comparison";"Simple (ie treatments effects extracted from two studies)"
"10.2217/imt-2020-0266";"33228440";"methodology";"6";"";"Definition of a single primary outcome for the indirect comparison";"No primary outcome defined, or multiple primary outcomes without any clear distinction between them"
"10.2217/imt-2020-0266";"33228440";"methodology";"6";"";"Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)";"progression-free survival"
"10.2217/imt-2020-0266";"33228440";"methodology";"6";"";"Primary outcome: variable type";"Time-to-event"
"10.2217/imt-2020-0266";"33228440";"methodology";"6";"";"Justification for selecting variables to be included in the adjustment model (in the main text)";"A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion)"
"10.2217/imt-2020-0266";"33228440";"methodology";"6";"";"Inclusion of prognostic factors in the adjustment/matching model";"Yes"
"10.2217/imt-2020-0266";"33228440";"methodology";"6";"";"Inclusion of treatment-effect modifiers in the adjustment/matching model";"Yes"
"10.2217/imt-2020-0266";"33228440";"methodology";"6";"";"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)";"No"
"10.2217/imt-2020-0266";"33228440";"methodology";"6";"";"Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale)";"No"
"10.2217/imt-2020-0266";"33228440";"results";"1";"";"Initial sample size of the population of interest in the IPD treatment arm";"543"
"10.2217/imt-2020-0266";"33228440";"results";"1";"";"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";"525"
"10.2217/imt-2020-0266";"33228440";"results";"1";"";"Reporting of a weights' distribution evaluation (MAIC)";"Not mentioned"
"10.2217/imt-2020-0266";"33228440";"results";"1";"";"Reporting of the list of the covariates adjusted for/matched on";"Yes"
"10.2217/imt-2020-0266";"33228440";"results";"1";"";"Number of covariates adjusted for/matched on";"4"
"10.2217/imt-2020-0266";"33228440";"results";"1";"";"Covariates adjusted for/matched on in the indirect comparison";"Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease)"
"10.2217/imt-2020-0266";"33228440";"results";"1";"";"Primary outcome: treatment effect contrast";"HR"
"10.2217/imt-2020-0266";"33228440";"results";"1";"";"Direction of the treatment effect contrast: IPD treatment is:";"Numerator if ratio, or left side if difference"
"10.2217/imt-2020-0266";"33228440";"results";"1";"";"Primary outcome: unadjusted treatment effect";"0.48"
"10.2217/imt-2020-0266";"33228440";"results";"1";"";"p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY])";"<0.001"
"10.2217/imt-2020-0266";"33228440";"results";"1";"";"Primary outcome: adjusted treatment effect";"0.47"
"10.2217/imt-2020-0266";"33228440";"results";"1";"";"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";"<0.001"
"10.2217/imt-2020-0266";"33228440";"results";"1";"";"Sample size of the population of interest in the non IPD treatment arm";"350"
"10.2217/imt-2020-0266";"33228440";"results";"2";"";"Initial sample size of the population of interest in the IPD treatment arm";"542"
"10.2217/imt-2020-0266";"33228440";"results";"2";"";"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";"515"
"10.2217/imt-2020-0266";"33228440";"results";"2";"";"Reporting of a weights' distribution evaluation (MAIC)";"Not mentioned"
"10.2217/imt-2020-0266";"33228440";"results";"2";"";"Reporting of the list of the covariates adjusted for/matched on";"Yes"
"10.2217/imt-2020-0266";"33228440";"results";"2";"";"Number of covariates adjusted for/matched on";"4"
"10.2217/imt-2020-0266";"33228440";"results";"2";"";"Covariates adjusted for/matched on in the indirect comparison";"Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease)"
"10.2217/imt-2020-0266";"33228440";"results";"2";"";"Primary outcome: treatment effect contrast";"HR"
"10.2217/imt-2020-0266";"33228440";"results";"2";"";"Direction of the treatment effect contrast: IPD treatment is:";"Numerator if ratio, or left side if difference"
"10.2217/imt-2020-0266";"33228440";"results";"2";"";"Primary outcome: unadjusted treatment effect";"1.07"
"10.2217/imt-2020-0266";"33228440";"results";"2";"";"p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY])";"0.655"
"10.2217/imt-2020-0266";"33228440";"results";"2";"";"Primary outcome: adjusted treatment effect";"1.13"
"10.2217/imt-2020-0266";"33228440";"results";"2";"";"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";"0.419"
"10.2217/imt-2020-0266";"33228440";"results";"2";"";"Sample size of the population of interest in the non IPD treatment arm";"350"
"10.2217/imt-2020-0266";"33228440";"results";"3";"";"Initial sample size of the population of interest in the IPD treatment arm";"543"
"10.2217/imt-2020-0266";"33228440";"results";"3";"";"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";"206"
"10.2217/imt-2020-0266";"33228440";"results";"3";"";"Reporting of a weights' distribution evaluation (MAIC)";"Not mentioned"
"10.2217/imt-2020-0266";"33228440";"results";"3";"";"Reporting of the list of the covariates adjusted for/matched on";"Yes"
"10.2217/imt-2020-0266";"33228440";"results";"3";"";"Number of covariates adjusted for/matched on";"12"
"10.2217/imt-2020-0266";"33228440";"results";"3";"";"Covariates adjusted for/matched on in the indirect comparison";"Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Other(s)"
"10.2217/imt-2020-0266";"33228440";"results";"3";"";"Primary outcome: treatment effect contrast";"HR"
"10.2217/imt-2020-0266";"33228440";"results";"3";"";"Direction of the treatment effect contrast: IPD treatment is:";"Numerator if ratio, or left side if difference"
"10.2217/imt-2020-0266";"33228440";"results";"3";"";"Primary outcome: unadjusted treatment effect";"0.4"
"10.2217/imt-2020-0266";"33228440";"results";"3";"";"p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY])";"<0.001"
"10.2217/imt-2020-0266";"33228440";"results";"3";"";"Primary outcome: adjusted treatment effect";"0.35"
"10.2217/imt-2020-0266";"33228440";"results";"3";"";"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";"<0.001"
"10.2217/imt-2020-0266";"33228440";"results";"3";"";"Sample size of the population of interest in the non IPD treatment arm";"125"
"10.2217/imt-2020-0266";"33228440";"results";"4";"";"Initial sample size of the population of interest in the IPD treatment arm";"542"
"10.2217/imt-2020-0266";"33228440";"results";"4";"";"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";"211"
"10.2217/imt-2020-0266";"33228440";"results";"4";"";"Reporting of a weights' distribution evaluation (MAIC)";"Not mentioned"
"10.2217/imt-2020-0266";"33228440";"results";"4";"";"Reporting of the list of the covariates adjusted for/matched on";"Yes"
"10.2217/imt-2020-0266";"33228440";"results";"4";"";"Number of covariates adjusted for/matched on";"12"
"10.2217/imt-2020-0266";"33228440";"results";"4";"";"Covariates adjusted for/matched on in the indirect comparison";"Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Other(s)"
"10.2217/imt-2020-0266";"33228440";"results";"4";"";"Primary outcome: treatment effect contrast";"HR"
"10.2217/imt-2020-0266";"33228440";"results";"4";"";"Direction of the treatment effect contrast: IPD treatment is:";"Numerator if ratio, or left side if difference"
"10.2217/imt-2020-0266";"33228440";"results";"4";"";"Primary outcome: unadjusted treatment effect";"0.4"
"10.2217/imt-2020-0266";"33228440";"results";"4";"";"p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY])";"<0.001"
"10.2217/imt-2020-0266";"33228440";"results";"4";"";"Primary outcome: adjusted treatment effect";"0.35"
"10.2217/imt-2020-0266";"33228440";"results";"4";"";"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";"<0.001"
"10.2217/imt-2020-0266";"33228440";"results";"4";"";"Sample size of the population of interest in the non IPD treatment arm";"126"
"10.2217/imt-2020-0266";"33228440";"results";"5";"";"Initial sample size of the population of interest in the IPD treatment arm";"543"
"10.2217/imt-2020-0266";"33228440";"results";"5";"";"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";"416"
"10.2217/imt-2020-0266";"33228440";"results";"5";"";"Reporting of a weights' distribution evaluation (MAIC)";"Not mentioned"
"10.2217/imt-2020-0266";"33228440";"results";"5";"";"Reporting of the list of the covariates adjusted for/matched on";"Yes"
"10.2217/imt-2020-0266";"33228440";"results";"5";"";"Number of covariates adjusted for/matched on";"7"
"10.2217/imt-2020-0266";"33228440";"results";"5";"";"Covariates adjusted for/matched on in the indirect comparison";"Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Other(s)"
"10.2217/imt-2020-0266";"33228440";"results";"5";"";"Primary outcome: treatment effect contrast";"HR"
"10.2217/imt-2020-0266";"33228440";"results";"5";"";"Direction of the treatment effect contrast: IPD treatment is:";"Numerator if ratio, or left side if difference"
"10.2217/imt-2020-0266";"33228440";"results";"5";"";"Primary outcome: unadjusted treatment effect";"0.37"
"10.2217/imt-2020-0266";"33228440";"results";"5";"";"p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY])";"<0.001"
"10.2217/imt-2020-0266";"33228440";"results";"5";"";"Primary outcome: adjusted treatment effect";"0.42"
"10.2217/imt-2020-0266";"33228440";"results";"5";"";"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";"<0.001"
"10.2217/imt-2020-0266";"33228440";"results";"5";"";"Sample size of the population of interest in the non IPD treatment arm";"240"
"10.2217/imt-2020-0266";"33228440";"results";"6";"";"Initial sample size of the population of interest in the IPD treatment arm";"542"
"10.2217/imt-2020-0266";"33228440";"results";"6";"";"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";"393"
"10.2217/imt-2020-0266";"33228440";"results";"6";"";"Reporting of a weights' distribution evaluation (MAIC)";"Not mentioned"
"10.2217/imt-2020-0266";"33228440";"results";"6";"";"Reporting of the list of the covariates adjusted for/matched on";"Yes"
"10.2217/imt-2020-0266";"33228440";"results";"6";"";"Number of covariates adjusted for/matched on";"7"
"10.2217/imt-2020-0266";"33228440";"results";"6";"";"Covariates adjusted for/matched on in the indirect comparison";"Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Other(s)"
"10.2217/imt-2020-0266";"33228440";"results";"6";"";"Primary outcome: treatment effect contrast";"HR"
"10.2217/imt-2020-0266";"33228440";"results";"6";"";"Direction of the treatment effect contrast: IPD treatment is:";"Numerator if ratio, or left side if difference"
"10.2217/imt-2020-0266";"33228440";"results";"6";"";"Primary outcome: unadjusted treatment effect";"0.82"
"10.2217/imt-2020-0266";"33228440";"results";"6";"";"p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY])";"0.222"
"10.2217/imt-2020-0266";"33228440";"results";"6";"";"Primary outcome: adjusted treatment effect";"0.94"
"10.2217/imt-2020-0266";"33228440";"results";"6";"";"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";"0.738"
"10.2217/imt-2020-0266";"33228440";"results";"6";"";"Sample size of the population of interest in the non IPD treatment arm";"240"
"10.2217/imt-2021-0273";"35073727";"general_information";"";"";"Medical Condition of Interest Name";"metastatic non-small-cell lung cancer"
"10.2217/imt-2021-0273";"35073727";"general_information";"";"";"Countries of first author affiliations";"usa"
"10.2217/imt-2021-0273";"35073727";"general_information";"";"";"Countries of last author affiliations";"usa"
"10.2217/imt-2021-0273";"35073727";"general_information";"";"";"Positions of study investigators (for any authors of the article, any that applies)";"Academic, Pharmaceutical Industry, Private Data Analysis Company"
"10.2217/imt-2021-0273";"35073727";"general_information";"";"";"At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company";"Yes"
"10.2217/imt-2021-0273";"35073727";"general_information";"";"";"Mentioned sources of funding";"Pharmaceutical Industry"
"10.2217/imt-2021-0273";"35073727";"general_information";"";"";"Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article";"Yes"
"10.2217/imt-2021-0273";"35073727";"general_information";"";"";"Mention of a systematic review to find the studies to compare treatments of interest";"Yes"
"10.2217/imt-2021-0273";"35073727";"study_information";"";"1";"Patient-level data used";"Yes"
"10.2217/imt-2021-0273";"35073727";"study_information";"";"1";"Clinical Trial";"Yes"
"10.2217/imt-2021-0273";"35073727";"study_information";"";"1";"NCT (only for clinical trial registered on clinicaltrials.gov)";"NCT02142738"
"10.2217/imt-2021-0273";"35073727";"study_information";"";"1";"Country where the clinical trial/observational study was conducted (international if more than one)";"international"
"10.2217/imt-2021-0273";"35073727";"study_information";"";"1";"Phase of the clinical trial (clinical trial only)";"3"
"10.2217/imt-2021-0273";"35073727";"study_information";"";"1";"Number of treatment arms (clinical trial only)";"2 or more"
"10.2217/imt-2021-0273";"35073727";"study_information";"";"2";"Patient-level data used";"Yes"
"10.2217/imt-2021-0273";"35073727";"study_information";"";"2";"Clinical Trial";"Yes"
"10.2217/imt-2021-0273";"35073727";"study_information";"";"2";"NCT (only for clinical trial registered on clinicaltrials.gov)";"NCT02220894"
"10.2217/imt-2021-0273";"35073727";"study_information";"";"2";"Country where the clinical trial/observational study was conducted (international if more than one)";"international"
"10.2217/imt-2021-0273";"35073727";"study_information";"";"2";"Phase of the clinical trial (clinical trial only)";"3"
"10.2217/imt-2021-0273";"35073727";"study_information";"";"2";"Number of treatment arms (clinical trial only)";"2 or more"
"10.2217/imt-2021-0273";"35073727";"study_information";"";"3";"Patient-level data used";"No"
"10.2217/imt-2021-0273";"35073727";"study_information";"";"3";"Clinical Trial";"Yes"
"10.2217/imt-2021-0273";"35073727";"study_information";"";"3";"NCT (only for clinical trial registered on clinicaltrials.gov)";"NCT02477826"
"10.2217/imt-2021-0273";"35073727";"study_information";"";"3";"Country where the clinical trial/observational study was conducted (international if more than one)";"international"
"10.2217/imt-2021-0273";"35073727";"study_information";"";"3";"Phase of the clinical trial (clinical trial only)";"3"
"10.2217/imt-2021-0273";"35073727";"study_information";"";"3";"Number of treatment arms (clinical trial only)";"2 or more"
"10.2217/imt-2021-0273";"35073727";"methodology";"1";"";"Treatment name 1";"pembrolizumab"
"10.2217/imt-2021-0273";"35073727";"methodology";"1";"";"Study 'number(s)' for treatment 1";"1;2"
"10.2217/imt-2021-0273";"35073727";"methodology";"1";"";"Treatment name 2";"nivolumab + ipilimumab"
"10.2217/imt-2021-0273";"35073727";"methodology";"1";"";"Study 'number(s)' for treatment 2";"3"
"10.2217/imt-2021-0273";"35073727";"methodology";"1";"";"Type of population-adjusted indirect comparisons performed";"MAIC"
"10.2217/imt-2021-0273";"35073727";"methodology";"1";"";"Anchored comparison?";"Yes"
"10.2217/imt-2021-0273";"35073727";"methodology";"1";"";"Form of the indirect comparison";"Aggregation of multiple studies to estimate individual treatment effects (e.g. meta-analysis in a first step to estimate treatment A effect, then population adjusted indirect comparison using treatment A effect estimate)"
"10.2217/imt-2021-0273";"35073727";"methodology";"1";"";"Definition of a single primary outcome for the indirect comparison";"No primary outcome defined, or multiple primary outcomes without any clear distinction between them"
"10.2217/imt-2021-0273";"35073727";"methodology";"1";"";"Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)";"overall survival"
"10.2217/imt-2021-0273";"35073727";"methodology";"1";"";"Primary outcome: variable type";"Time-to-event"
"10.2217/imt-2021-0273";"35073727";"methodology";"1";"";"Justification for selecting variables to be included in the adjustment model (in the main text)";"Status of prognostic factor/treatment effect modified assessed in the IPD dataset, A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion), Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose)"
"10.2217/imt-2021-0273";"35073727";"methodology";"1";"";"Inclusion of prognostic factors in the adjustment/matching model";"No"
"10.2217/imt-2021-0273";"35073727";"methodology";"1";"";"Inclusion of treatment-effect modifiers in the adjustment/matching model";"Yes"
"10.2217/imt-2021-0273";"35073727";"methodology";"1";"";"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)";"No"
"10.2217/imt-2021-0273";"35073727";"methodology";"1";"";"Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale)";"No"
"10.2217/imt-2021-0273";"35073727";"results";"1";"";"Sample size of the population of interest in the non IPD treatment arm";"793"
"10.2217/imt-2021-0273";"35073727";"results";"1";"";"Initial sample size of the population of interest in the IPD treatment arm";"1428"
"10.2217/imt-2021-0273";"35073727";"results";"1";"";"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";"993"
"10.2217/imt-2021-0273";"35073727";"results";"1";"";"Reporting of a weights' distribution evaluation (MAIC)";"Not mentioned"
"10.2217/imt-2021-0273";"35073727";"results";"1";"";"Reporting of the list of the covariates adjusted for/matched on";"Yes"
"10.2217/imt-2021-0273";"35073727";"results";"1";"";"Number of covariates adjusted for/matched on";"8"
"10.2217/imt-2021-0273";"35073727";"results";"1";"";"Covariates adjusted for/matched on in the indirect comparison";"Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Other(s), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...)"
"10.2217/imt-2021-0273";"35073727";"results";"1";"";"Primary outcome: treatment effect contrast";"HR"
"10.2217/imt-2021-0273";"35073727";"results";"1";"";"Direction of the treatment effect contrast: IPD treatment is:";"Numerator if ratio, or left side if difference"
"10.2217/imt-2021-0273";"35073727";"results";"1";"";"Primary outcome: unadjusted treatment effect";"0.98"
"10.2217/imt-2021-0273";"35073727";"results";"1";"";"Primary outcome: adjusted treatment effect";"1.07"
"10.2217/imt-2021-0273";"35073727";"results";"1";"";"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";"[0.82;1.39]"
"10.3111/13696998.2013.768530";"23339434";"general_information";"";"";"Medical Condition of Interest Name";"psoriatic arthritis"
"10.3111/13696998.2013.768530";"23339434";"general_information";"";"";"Countries of first author affiliations";"usa"
"10.3111/13696998.2013.768530";"23339434";"general_information";"";"";"Countries of last author affiliations";"usa"
"10.3111/13696998.2013.768530";"23339434";"general_information";"";"";"Positions of study investigators (for any authors of the article, any that applies)";"Pharmaceutical Industry, Private Data Analysis Company"
"10.3111/13696998.2013.768530";"23339434";"general_information";"";"";"At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company";"Yes"
"10.3111/13696998.2013.768530";"23339434";"general_information";"";"";"Mentioned sources of funding";"Pharmaceutical Industry"
"10.3111/13696998.2013.768530";"23339434";"general_information";"";"";"Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article";"Yes"
"10.3111/13696998.2013.768530";"23339434";"general_information";"";"";"Mention of a systematic review to find the studies to compare treatments of interest";"Yes"
"10.3111/13696998.2013.768530";"23339434";"study_information";"";"1";"Patient-level data used";"Yes"
"10.3111/13696998.2013.768530";"23339434";"study_information";"";"1";"Clinical Trial";"Yes"
"10.3111/13696998.2013.768530";"23339434";"study_information";"";"1";"NCT (only for clinical trial registered on clinicaltrials.gov)";"NCT00195689"
"10.3111/13696998.2013.768530";"23339434";"study_information";"";"1";"Country where the clinical trial/observational study was conducted (international if more than one)";"usa"
"10.3111/13696998.2013.768530";"23339434";"study_information";"";"1";"Phase of the clinical trial (clinical trial only)";"3"
"10.3111/13696998.2013.768530";"23339434";"study_information";"";"1";"Number of treatment arms (clinical trial only)";"2 or more"
"10.3111/13696998.2013.768530";"23339434";"study_information";"";"2";"Patient-level data used";"No"
"10.3111/13696998.2013.768530";"23339434";"study_information";"";"2";"Clinical Trial";"Yes"
"10.3111/13696998.2013.768530";"23339434";"study_information";"";"2";"Data source name (only if observational study or clinical trial without NCT)";"mease et al. (2004)"
"10.3111/13696998.2013.768530";"23339434";"study_information";"";"2";"Country where the clinical trial/observational study was conducted (international if more than one)";"usa"
"10.3111/13696998.2013.768530";"23339434";"study_information";"";"2";"Phase of the clinical trial (clinical trial only)";"3"
"10.3111/13696998.2013.768530";"23339434";"study_information";"";"2";"Number of treatment arms (clinical trial only)";"2 or more"
"10.3111/13696998.2013.768530";"23339434";"study_information";"";"3";"Patient-level data used";"No"
"10.3111/13696998.2013.768530";"23339434";"study_information";"";"3";"Clinical Trial";"Yes"
"10.3111/13696998.2013.768530";"23339434";"study_information";"";"3";"Data source name (only if observational study or clinical trial without NCT)";"antoni et al. (2005)"
"10.3111/13696998.2013.768530";"23339434";"study_information";"";"3";"Country where the clinical trial/observational study was conducted (international if more than one)";"usa"
"10.3111/13696998.2013.768530";"23339434";"study_information";"";"3";"Phase of the clinical trial (clinical trial only)";"2"
"10.3111/13696998.2013.768530";"23339434";"study_information";"";"3";"Number of treatment arms (clinical trial only)";"2 or more"
"10.3111/13696998.2013.768530";"23339434";"study_information";"";"3";"NCT (only for clinical trial registered on clinicaltrials.gov)";"NCT02152254"
"10.3111/13696998.2013.768530";"23339434";"methodology";"1";"";"Treatment name 1";"adalimumab"
"10.3111/13696998.2013.768530";"23339434";"methodology";"1";"";"Study 'number(s)' for treatment 1";"1"
