doi	section	n_itc	study_number	questions	answer
10.2217/cer-2020-0063	results	1	NA	ub_ci	1.034
10.2217/cer-2020-0063	results	1	NA	pval	NA
10.2217/cer-2020-0063	results	1	NA	num_pval	NA
10.2217/cer-2020-0063	results	1	NA	ci_cutoff	1
10.2217/cer-2020-0063	results	1	NA	significant	TRUE
10.2217/cer-2020-0063	results	2	NA	Sample size of the population of interest in the non IPD treatment arm	187
10.2217/cer-2020-0063	results	2	NA	Initial sample size of the population of interest in the IPD treatment arm	53
10.2217/cer-2020-0063	results	2	NA	Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC	47.5
10.2217/cer-2020-0063	results	2	NA	Reporting of a weights' distribution evaluation (MAIC)	Not mentioned
10.2217/cer-2020-0063	results	2	NA	Reporting of the list of the covariates adjusted for/matched on	Yes
10.2217/cer-2020-0063	results	2	NA	Number of covariates adjusted for/matched on	5
10.2217/cer-2020-0063	results	2	NA	Covariates adjusted for/matched on in the indirect comparison	Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Comorbidities and medical history (beside pathology/disease of interest in the comparison)
10.2217/cer-2020-0063	results	2	NA	Primary outcome: treatment effect contrast	HR
10.2217/cer-2020-0063	results	2	NA	Direction of the treatment effect contrast: IPD treatment is:	Numerator if ratio, or left side if difference
10.2217/cer-2020-0063	results	2	NA	Primary outcome: adjusted treatment effect	0.478
10.2217/cer-2020-0063	results	2	NA	p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])	[0.167;0.918]
10.2217/cer-2020-0063	results	2	NA	lb_ci	0.167
10.2217/cer-2020-0063	results	2	NA	ub_ci	0.918
10.2217/cer-2020-0063	results	2	NA	pval	NA
10.2217/cer-2020-0063	results	2	NA	num_pval	NA
10.2217/cer-2020-0063	results	2	NA	ci_cutoff	1
10.2217/cer-2020-0063	results	2	NA	significant	FALSE
10.2217/cer-2020-0063	results	3	NA	Sample size of the population of interest in the non IPD treatment arm	174
10.2217/cer-2020-0063	results	3	NA	Initial sample size of the population of interest in the IPD treatment arm	53
10.2217/cer-2020-0063	results	3	NA	Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC	36.09
10.2217/cer-2020-0063	results	3	NA	Reporting of a weights' distribution evaluation (MAIC)	Not mentioned
10.2217/cer-2020-0063	results	3	NA	Reporting of the list of the covariates adjusted for/matched on	Yes
10.2217/cer-2020-0063	results	3	NA	Number of covariates adjusted for/matched on	5
10.2217/cer-2020-0063	results	3	NA	Covariates adjusted for/matched on in the indirect comparison	Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Comorbidities and medical history (beside pathology/disease of interest in the comparison)
10.2217/cer-2020-0063	results	3	NA	Primary outcome: treatment effect contrast	HR
10.2217/cer-2020-0063	results	3	NA	Direction of the treatment effect contrast: IPD treatment is:	Numerator if ratio, or left side if difference
10.2217/cer-2020-0063	results	3	NA	Primary outcome: adjusted treatment effect	0.434
10.2217/cer-2020-0063	results	3	NA	p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])	[0.157;0.755]
10.2217/cer-2020-0063	results	3	NA	lb_ci	0.157
10.2217/cer-2020-0063	results	3	NA	ub_ci	0.755
10.2217/cer-2020-0063	results	3	NA	pval	NA
10.2217/cer-2020-0063	results	3	NA	num_pval	NA
10.2217/cer-2020-0063	results	3	NA	ci_cutoff	1
10.2217/cer-2020-0063	results	3	NA	significant	FALSE
10.2217/cer-2020-0063	study_information	NA	1	Patient-level data used	Yes
10.2217/cer-2020-0063	study_information	NA	1	Clinical Trial	Yes
10.2217/cer-2020-0063	study_information	NA	1	EudraCT (only for clinical trials registered on clinicaltrialsregister.eu	2012-000148-88
10.2217/cer-2020-0063	study_information	NA	1	Country where the clinical trial/observational study was conducted (international if more than one)	italy
10.2217/cer-2020-0063	study_information	NA	1	Phase of the clinical trial (clinical trial only)	1
10.2217/cer-2020-0063	study_information	NA	1	Number of treatment arms (clinical trial only)	1
10.2217/cer-2020-0063	study_information	NA	2	Patient-level data used	Yes
10.2217/cer-2020-0063	study_information	NA	2	Clinical Trial	Yes
10.2217/cer-2020-0063	study_information	NA	2	NCT (only for clinical trial registered on clinicaltrials.gov)	NCT02097810
10.2217/cer-2020-0063	study_information	NA	2	Country where the clinical trial/observational study was conducted (international if more than one)	international
10.2217/cer-2020-0063	study_information	NA	2	Phase of the clinical trial (clinical trial only)	1
10.2217/cer-2020-0063	study_information	NA	2	Number of treatment arms (clinical trial only)	1
10.2217/cer-2020-0063	study_information	NA	3	Patient-level data used	Yes
10.2217/cer-2020-0063	study_information	NA	3	Clinical Trial	Yes
10.2217/cer-2020-0063	study_information	NA	3	NCT (only for clinical trial registered on clinicaltrials.gov)	NCT02568267
10.2217/cer-2020-0063	study_information	NA	3	Country where the clinical trial/observational study was conducted (international if more than one)	international
10.2217/cer-2020-0063	study_information	NA	3	Phase of the clinical trial (clinical trial only)	2
10.2217/cer-2020-0063	study_information	NA	3	Number of treatment arms (clinical trial only)	1
10.2217/cer-2020-0063	study_information	NA	4	Patient-level data used	No
10.2217/cer-2020-0063	study_information	NA	4	Clinical Trial	Yes
10.2217/cer-2020-0063	study_information	NA	4	NCT (only for clinical trial registered on clinicaltrials.gov)	NCT00585195
10.2217/cer-2020-0063	study_information	NA	4	Country where the clinical trial/observational study was conducted (international if more than one)	international
10.2217/cer-2020-0063	study_information	NA	4	Phase of the clinical trial (clinical trial only)	1
10.2217/cer-2020-0063	study_information	NA	4	Number of treatment arms (clinical trial only)	1
10.2217/cer-2020-0063	study_information	NA	5	Patient-level data used	No
10.2217/cer-2020-0063	study_information	NA	5	Clinical Trial	Yes
10.2217/cer-2020-0063	study_information	NA	5	NCT (only for clinical trial registered on clinicaltrials.gov)	NCT01828099
10.2217/cer-2020-0063	study_information	NA	5	Country where the clinical trial/observational study was conducted (international if more than one)	international
10.2217/cer-2020-0063	study_information	NA	5	Phase of the clinical trial (clinical trial only)	3
10.2217/cer-2020-0063	study_information	NA	5	Number of treatment arms (clinical trial only)	2 or more
10.2217/cer-2020-0063	study_information	NA	6	Patient-level data used	No
10.2217/cer-2020-0063	study_information	NA	6	Clinical Trial	Yes
10.2217/cer-2020-0063	study_information	NA	6	NCT (only for clinical trial registered on clinicaltrials.gov)	NCT00932893
10.2217/cer-2020-0063	study_information	NA	6	Country where the clinical trial/observational study was conducted (international if more than one)	international
10.2217/cer-2020-0063	study_information	NA	6	Phase of the clinical trial (clinical trial only)	3
10.2217/cer-2020-0063	study_information	NA	6	Number of treatment arms (clinical trial only)	2 or more
10.2217/cer-2020-0069	general_information	NA	NA	Medical Condition of Interest Name	pediatric relapsed/refractory acute lymphoblastic leukemia
10.2217/cer-2020-0069	general_information	NA	NA	Countries of first author affiliations	usa
10.2217/cer-2020-0069	general_information	NA	NA	Countries of last author affiliations	usa
10.2217/cer-2020-0069	general_information	NA	NA	Positions of study investigators (for any authors of the article, any that applies)	Pharmaceutical Industry, Private Data Analysis Company
10.2217/cer-2020-0069	general_information	NA	NA	At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company	Yes
10.2217/cer-2020-0069	general_information	NA	NA	Mentioned sources of funding	Pharmaceutical Industry
10.2217/cer-2020-0069	general_information	NA	NA	Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article	Yes
10.2217/cer-2020-0069	general_information	NA	NA	Mention of a systematic review to find the studies to compare treatments of interest	Yes
10.2217/cer-2020-0069	methodology	1	NA	Treatment name 1	tisagenlecleucel
10.2217/cer-2020-0069	methodology	1	NA	Study 'number(s)' for treatment 1	1
10.2217/cer-2020-0069	methodology	1	NA	Treatment name 2	blinatumomab
10.2217/cer-2020-0069	methodology	1	NA	Study 'number(s)' for treatment 2	2
10.2217/cer-2020-0069	methodology	1	NA	Type of population-adjusted indirect comparisons performed	MAIC
10.2217/cer-2020-0069	methodology	1	NA	Anchored comparison?	No
10.2217/cer-2020-0069	methodology	1	NA	Form of the indirect comparison	Simple (ie treatments effects extracted from two studies)
10.2217/cer-2020-0069	methodology	1	NA	Definition of a single primary outcome for the indirect comparison	No primary outcome defined, or multiple primary outcomes without any clear distinction between them
10.2217/cer-2020-0069	methodology	1	NA	Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)	overall survival
10.2217/cer-2020-0069	methodology	1	NA	Primary outcome: variable type	Time-to-event
10.2217/cer-2020-0069	methodology	1	NA	Justification for selecting variables to be included in the adjustment model (in the main text)	A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion), Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose)
10.2217/cer-2020-0069	methodology	1	NA	Inclusion of prognostic factors in the adjustment/matching model	No discussion (in the main text) of the status of prognostic factors of the variables
10.2217/cer-2020-0069	methodology	1	NA	Inclusion of treatment-effect modifiers in the adjustment/matching model	No discussion (in the main text) of the status of treatment-effect modifiers of the variables
10.2217/cer-2020-0069	methodology	1	NA	Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)	No
10.2217/cer-2020-0069	methodology	1	NA	Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale)	No
10.2217/cer-2020-0069	methodology	2	NA	Treatment name 1	tisagenlecleucel
10.2217/cer-2020-0069	methodology	2	NA	Study 'number(s)' for treatment 1	1
10.2217/cer-2020-0069	methodology	2	NA	Treatment name 2	clofarabine
10.2217/cer-2020-0069	methodology	2	NA	Study 'number(s)' for treatment 2	3
10.2217/cer-2020-0069	methodology	2	NA	Type of population-adjusted indirect comparisons performed	MAIC
10.2217/cer-2020-0069	methodology	2	NA	Anchored comparison?	No
10.2217/cer-2020-0069	methodology	2	NA	Form of the indirect comparison	Simple (ie treatments effects extracted from two studies)
10.2217/cer-2020-0069	methodology	2	NA	Definition of a single primary outcome for the indirect comparison	No primary outcome defined, or multiple primary outcomes without any clear distinction between them
10.2217/cer-2020-0069	methodology	2	NA	Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)	overall survival
10.2217/cer-2020-0069	methodology	2	NA	Primary outcome: variable type	Time-to-event
10.2217/cer-2020-0069	methodology	2	NA	Justification for selecting variables to be included in the adjustment model (in the main text)	A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion), Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose)
10.2217/cer-2020-0069	methodology	2	NA	Inclusion of prognostic factors in the adjustment/matching model	No discussion (in the main text) of the status of prognostic factors of the variables
10.2217/cer-2020-0069	methodology	2	NA	Inclusion of treatment-effect modifiers in the adjustment/matching model	No discussion (in the main text) of the status of treatment-effect modifiers of the variables
10.2217/cer-2020-0069	methodology	2	NA	Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)	No
10.2217/cer-2020-0069	methodology	2	NA	Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale)	No
10.2217/cer-2020-0069	methodology	3	NA	Treatment name 1	tisagenlecleucel
10.2217/cer-2020-0069	methodology	3	NA	Study 'number(s)' for treatment 1	1
10.2217/cer-2020-0069	methodology	3	NA	Treatment name 2	clofarabine + etoposide plus cyclophosphamide
10.2217/cer-2020-0069	methodology	3	NA	Study 'number(s)' for treatment 2	4;5;6
10.2217/cer-2020-0069	methodology	3	NA	Type of population-adjusted indirect comparisons performed	MAIC
10.2217/cer-2020-0069	methodology	3	NA	Anchored comparison?	No
10.2217/cer-2020-0069	methodology	3	NA	Form of the indirect comparison	Aggregation of multiple studies to estimate individual treatment effects (e.g. meta-analysis in a first step to estimate treatment A effect, then population adjusted indirect comparison using treatment A effect estimate)
10.2217/cer-2020-0069	methodology	3	NA	Definition of a single primary outcome for the indirect comparison	No primary outcome defined, or multiple primary outcomes without any clear distinction between them
10.2217/cer-2020-0069	methodology	3	NA	Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)	overall survival
10.2217/cer-2020-0069	methodology	3	NA	Primary outcome: variable type	Time-to-event
10.2217/cer-2020-0069	methodology	3	NA	Justification for selecting variables to be included in the adjustment model (in the main text)	A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion), Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose)
10.2217/cer-2020-0069	methodology	3	NA	Inclusion of prognostic factors in the adjustment/matching model	No discussion (in the main text) of the status of prognostic factors of the variables
10.2217/cer-2020-0069	methodology	3	NA	Inclusion of treatment-effect modifiers in the adjustment/matching model	No discussion (in the main text) of the status of treatment-effect modifiers of the variables
10.2217/cer-2020-0069	methodology	3	NA	Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)	No
10.2217/cer-2020-0069	methodology	3	NA	Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale)	No
10.2217/cer-2020-0069	methodology	4	NA	Treatment name 1	tisagenlecleucel
10.2217/cer-2020-0069	methodology	4	NA	Study 'number(s)' for treatment 1	1
10.2217/cer-2020-0069	methodology	4	NA	Treatment name 2	polychemotherapy/high-dose single-agent regimens/stem-cell transplantation (salvage-1)
10.2217/cer-2020-0069	methodology	4	NA	Study 'number(s)' for treatment 2	7
10.2217/cer-2020-0069	methodology	4	NA	Type of population-adjusted indirect comparisons performed	MAIC
10.2217/cer-2020-0069	methodology	4	NA	Anchored comparison?	No
10.2217/cer-2020-0069	methodology	4	NA	Form of the indirect comparison	Simple (ie treatments effects extracted from two studies)
10.2217/cer-2020-0069	methodology	4	NA	Definition of a single primary outcome for the indirect comparison	No primary outcome defined, or multiple primary outcomes without any clear distinction between them
10.2217/cer-2020-0069	methodology	4	NA	Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)	overall survival
10.2217/cer-2020-0069	methodology	4	NA	Primary outcome: variable type	Time-to-event
10.2217/cer-2020-0069	methodology	4	NA	Justification for selecting variables to be included in the adjustment model (in the main text)	A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion), Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose)
10.2217/cer-2020-0069	methodology	4	NA	Inclusion of prognostic factors in the adjustment/matching model	No discussion (in the main text) of the status of prognostic factors of the variables
10.2217/cer-2020-0069	methodology	4	NA	Inclusion of treatment-effect modifiers in the adjustment/matching model	No discussion (in the main text) of the status of treatment-effect modifiers of the variables
10.2217/cer-2020-0069	methodology	4	NA	Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)	No
10.2217/cer-2020-0069	methodology	4	NA	Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale)	No
10.2217/cer-2020-0069	methodology	5	NA	Treatment name 1	tisagenlecleucel
10.2217/cer-2020-0069	methodology	5	NA	Study 'number(s)' for treatment 1	1
10.2217/cer-2020-0069	methodology	5	NA	Treatment name 2	palliative therapy/salvage therapy � second stem-cell transplantation (salvage-2)
10.2217/cer-2020-0069	methodology	5	NA	Study 'number(s)' for treatment 2	8
10.2217/cer-2020-0069	methodology	5	NA	Type of population-adjusted indirect comparisons performed	MAIC
10.2217/cer-2020-0069	methodology	5	NA	Anchored comparison?	No
10.2217/cer-2020-0069	methodology	5	NA	Form of the indirect comparison	Simple (ie treatments effects extracted from two studies)
10.2217/cer-2020-0069	methodology	5	NA	Definition of a single primary outcome for the indirect comparison	No primary outcome defined, or multiple primary outcomes without any clear distinction between them
10.2217/cer-2020-0069	methodology	5	NA	Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)	overall survival
10.2217/cer-2020-0069	methodology	5	NA	Primary outcome: variable type	Time-to-event
10.2217/cer-2020-0069	methodology	5	NA	Justification for selecting variables to be included in the adjustment model (in the main text)	A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion), Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose)
10.2217/cer-2020-0069	methodology	5	NA	Inclusion of prognostic factors in the adjustment/matching model	No discussion (in the main text) of the status of prognostic factors of the variables
10.2217/cer-2020-0069	methodology	5	NA	Inclusion of treatment-effect modifiers in the adjustment/matching model	No discussion (in the main text) of the status of treatment-effect modifiers of the variables
10.2217/cer-2020-0069	methodology	5	NA	Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)	No
10.2217/cer-2020-0069	methodology	5	NA	Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale)	No
10.2217/cer-2020-0069	results	1	NA	Sample size of the population of interest in the non IPD treatment arm	70
10.2217/cer-2020-0069	results	1	NA	Initial sample size of the population of interest in the IPD treatment arm	79
10.2217/cer-2020-0069	results	1	NA	Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC	28.7
10.2217/cer-2020-0069	results	1	NA	Reporting of a weights' distribution evaluation (MAIC)	Not mentioned
10.2217/cer-2020-0069	results	1	NA	Reporting of the list of the covariates adjusted for/matched on	Yes
10.2217/cer-2020-0069	results	1	NA	Number of covariates adjusted for/matched on	9
10.2217/cer-2020-0069	results	1	NA	Covariates adjusted for/matched on in the indirect comparison	Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Past treatments for the disease of interest, Other(s)
10.2217/cer-2020-0069	results	1	NA	Primary outcome: treatment effect contrast	HR
10.2217/cer-2020-0069	results	1	NA	Direction of the treatment effect contrast: IPD treatment is:	Numerator if ratio, or left side if difference
10.2217/cer-2020-0069	results	1	NA	Primary outcome: unadjusted treatment effect	0.28
10.2217/cer-2020-0069	results	1	NA	p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY])	<0.0001
10.2217/cer-2020-0069	results	1	NA	Primary outcome: adjusted treatment effect	0.32
10.2217/cer-2020-0069	results	1	NA	p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])	0.0015
10.2217/cer-2020-0069	results	1	NA	geographical region	Yes
10.2217/cer-2020-0069	results	1	NA	lb_ci	NA
10.2217/cer-2020-0069	results	1	NA	ub_ci	NA
10.2217/cer-2020-0069	results	1	NA	pval	<0.0001
10.2217/cer-2020-0069	results	1	NA	num_pval	NA
10.2217/cer-2020-0069	results	1	NA	ci_cutoff	1
10.2217/cer-2020-0069	results	1	NA	significant	TRUE
10.2217/cer-2020-0069	results	1	NA	lb_ci	NA
10.2217/cer-2020-0069	results	1	NA	ub_ci	NA
10.2217/cer-2020-0069	results	1	NA	pval	0.0015
10.2217/cer-2020-0069	results	1	NA	num_pval	0.0015
10.2217/cer-2020-0069	results	1	NA	ci_cutoff	1
10.2217/cer-2020-0069	results	1	NA	significant	TRUE
10.2217/cer-2020-0069	results	2	NA	Sample size of the population of interest in the non IPD treatment arm	61
10.2217/cer-2020-0069	results	2	NA	Initial sample size of the population of interest in the IPD treatment arm	79
10.2217/cer-2020-0069	results	2	NA	Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC	43
10.2217/cer-2020-0069	results	2	NA	Reporting of a weights' distribution evaluation (MAIC)	Not mentioned
10.2217/cer-2020-0069	results	2	NA	Reporting of the list of the covariates adjusted for/matched on	Yes
10.2217/cer-2020-0069	results	2	NA	Number of covariates adjusted for/matched on	5
10.2217/cer-2020-0069	results	2	NA	Covariates adjusted for/matched on in the indirect comparison	Age, Sex, Race/ethnicity, Past treatments for the disease of interest
10.2217/cer-2020-0069	results	2	NA	Primary outcome: treatment effect contrast	HR
10.2217/cer-2020-0069	results	2	NA	Direction of the treatment effect contrast: IPD treatment is:	Numerator if ratio, or left side if difference
10.2217/cer-2020-0069	results	2	NA	Primary outcome: unadjusted treatment effect	0.17
10.2217/cer-2020-0069	results	2	NA	p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY])	<0.0001
10.2217/cer-2020-0069	results	2	NA	Primary outcome: adjusted treatment effect	0.24
10.2217/cer-2020-0069	results	2	NA	p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])	<0.0001
10.2217/cer-2020-0069	results	2	NA	lb_ci	NA
10.2217/cer-2020-0069	results	2	NA	ub_ci	NA
10.2217/cer-2020-0069	results	2	NA	pval	<0.0001
10.2217/cer-2020-0069	results	2	NA	num_pval	NA
10.2217/cer-2020-0069	results	2	NA	ci_cutoff	1
10.2217/cer-2020-0069	results	2	NA	significant	TRUE
10.2217/cer-2020-0069	results	2	NA	lb_ci	NA
10.2217/cer-2020-0069	results	2	NA	ub_ci	NA
10.2217/cer-2020-0069	results	2	NA	pval	<0.0001
10.2217/cer-2020-0069	results	2	NA	num_pval	NA
10.2217/cer-2020-0069	results	2	NA	ci_cutoff	1
10.2217/cer-2020-0069	results	2	NA	significant	TRUE
10.2217/cer-2020-0069	results	3	NA	Sample size of the population of interest in the non IPD treatment arm	74
10.2217/cer-2020-0069	results	3	NA	Initial sample size of the population of interest in the IPD treatment arm	79
10.2217/cer-2020-0069	results	3	NA	Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC	53.5
10.2217/cer-2020-0069	results	3	NA	Reporting of a weights' distribution evaluation (MAIC)	Not mentioned
10.2217/cer-2020-0069	results	3	NA	Reporting of the list of the covariates adjusted for/matched on	Yes
10.2217/cer-2020-0069	results	3	NA	Number of covariates adjusted for/matched on	2
10.2217/cer-2020-0069	results	3	NA	Covariates adjusted for/matched on in the indirect comparison	Sex, Past treatments for the disease of interest
10.2217/cer-2020-0069	results	3	NA	Primary outcome: treatment effect contrast	HR
10.2217/cer-2020-0069	results	3	NA	Direction of the treatment effect contrast: IPD treatment is:	Numerator if ratio, or left side if difference
10.2217/cer-2020-0069	results	3	NA	Primary outcome: unadjusted treatment effect	0.22
10.2217/cer-2020-0069	results	3	NA	p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY])	<0.0001
10.2217/cer-2020-0069	results	3	NA	Primary outcome: adjusted treatment effect	0.26
10.2217/cer-2020-0069	results	3	NA	p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])	<0.0001
10.2217/cer-2020-0069	results	3	NA	lb_ci	NA
10.2217/cer-2020-0069	results	3	NA	ub_ci	NA
10.2217/cer-2020-0069	results	3	NA	pval	<0.0001
10.2217/cer-2020-0069	results	3	NA	num_pval	NA
10.2217/cer-2020-0069	results	3	NA	ci_cutoff	1
10.2217/cer-2020-0069	results	3	NA	significant	TRUE
10.2217/cer-2020-0069	results	3	NA	lb_ci	NA
10.2217/cer-2020-0069	results	3	NA	ub_ci	NA
10.2217/cer-2020-0069	results	3	NA	pval	<0.0001
10.2217/cer-2020-0069	results	3	NA	num_pval	NA
10.2217/cer-2020-0069	results	3	NA	ci_cutoff	1
10.2217/cer-2020-0069	results	3	NA	significant	TRUE
10.2217/cer-2020-0069	results	4	NA	Sample size of the population of interest in the non IPD treatment arm	51
10.2217/cer-2020-0069	results	4	NA	Initial sample size of the population of interest in the IPD treatment arm	79
10.2217/cer-2020-0069	results	4	NA	Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC	75
10.2217/cer-2020-0069	results	4	NA	Reporting of a weights' distribution evaluation (MAIC)	Not mentioned
10.2217/cer-2020-0069	results	4	NA	Reporting of the list of the covariates adjusted for/matched on	Yes
10.2217/cer-2020-0069	results	4	NA	Number of covariates adjusted for/matched on	3
10.2217/cer-2020-0069	results	4	NA	Covariates adjusted for/matched on in the indirect comparison	Age, Sex, Past treatments for the disease of interest
10.2217/cer-2020-0069	results	4	NA	Primary outcome: treatment effect contrast	HR
10.2217/cer-2020-0069	results	4	NA	Direction of the treatment effect contrast: IPD treatment is:	Numerator if ratio, or left side if difference
10.2217/cer-2020-0069	results	4	NA	Primary outcome: unadjusted treatment effect	0.14
10.2217/cer-2020-0069	results	4	NA	p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY])	<0.0001
10.2217/cer-2020-0069	results	4	NA	Primary outcome: adjusted treatment effect	0.15
10.2217/cer-2020-0069	results	4	NA	p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])	<0.0001
10.2217/cer-2020-0069	results	4	NA	lb_ci	NA
10.2217/cer-2020-0069	results	4	NA	ub_ci	NA
10.2217/cer-2020-0069	results	4	NA	pval	<0.0001
10.2217/cer-2020-0069	results	4	NA	num_pval	NA
10.2217/cer-2020-0069	results	4	NA	ci_cutoff	1
10.2217/cer-2020-0069	results	4	NA	significant	TRUE
10.2217/cer-2020-0069	results	4	NA	lb_ci	NA
10.2217/cer-2020-0069	results	4	NA	ub_ci	NA
10.2217/cer-2020-0069	results	4	NA	pval	<0.0001
10.2217/cer-2020-0069	results	4	NA	num_pval	NA
10.2217/cer-2020-0069	results	4	NA	ci_cutoff	1
10.2217/cer-2020-0069	results	4	NA	significant	TRUE
10.2217/cer-2020-0069	results	5	NA	Sample size of the population of interest in the non IPD treatment arm	242
10.2217/cer-2020-0069	results	5	NA	Initial sample size of the population of interest in the IPD treatment arm	79
10.2217/cer-2020-0069	results	5	NA	Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC	36.2
10.2217/cer-2020-0069	results	5	NA	Reporting of a weights' distribution evaluation (MAIC)	Not mentioned
10.2217/cer-2020-0069	results	5	NA	Reporting of the list of the covariates adjusted for/matched on	Yes
10.2217/cer-2020-0069	results	5	NA	Number of covariates adjusted for/matched on	3
10.2217/cer-2020-0069	results	5	NA	Covariates adjusted for/matched on in the indirect comparison	Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease)
10.2217/cer-2020-0069	results	5	NA	Primary outcome: treatment effect contrast	HR
10.2217/cer-2020-0069	results	5	NA	Direction of the treatment effect contrast: IPD treatment is:	Numerator if ratio, or left side if difference
10.2217/cer-2020-0069	results	5	NA	Primary outcome: unadjusted treatment effect	0.28
10.2217/cer-2020-0069	results	5	NA	p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY])	<0.0001
10.2217/cer-2020-0069	results	5	NA	Primary outcome: adjusted treatment effect	0.27
10.2217/cer-2020-0069	results	5	NA	p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])	<0.0001
10.2217/cer-2020-0069	results	5	NA	lb_ci	NA
10.2217/cer-2020-0069	results	5	NA	ub_ci	NA
10.2217/cer-2020-0069	results	5	NA	pval	<0.0001
10.2217/cer-2020-0069	results	5	NA	num_pval	NA
10.2217/cer-2020-0069	results	5	NA	ci_cutoff	1
10.2217/cer-2020-0069	results	5	NA	significant	TRUE
10.2217/cer-2020-0069	results	5	NA	lb_ci	NA
10.2217/cer-2020-0069	results	5	NA	ub_ci	NA
10.2217/cer-2020-0069	results	5	NA	pval	<0.0001
