doi,PMID,section,ITC num,Ind studies num,questions,reviewer 1,reviewer 2,decision,identical,Notes reviewer 1,Notes reviewer 2,reviewer
10.3390/cancers12123648,33291810,results,1,NA,"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])",NA,NA,0.152,TRUE,NA,NA,JL
10.3390/cancers13102406,34067521,general_information,NA,NA,Medical Condition of Interest Name,NA,NA,hepatocellular carcinoma,TRUE,NA,NA,JL
10.3390/cancers13102406,34067521,general_information,NA,NA,Countries of first author affiliations,NA,NA,italy,TRUE,NA,NA,JL
10.3390/cancers13102406,34067521,general_information,NA,NA,Countries of last author affiliations,NA,NA,italy,TRUE,NA,NA,JL
10.3390/cancers13102406,34067521,general_information,NA,NA,"Positions of study investigators (for any authors of the article, any that applies)",NA,NA,Academic,TRUE,NA,NA,JL
10.3390/cancers13102406,34067521,general_information,NA,NA,"At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company",NA,NA,Not mentioned,TRUE,NA,NA,JL
10.3390/cancers13102406,34067521,general_information,NA,NA,Mentioned sources of funding,None mentioned,This research received no external funding.,XXXX,FALSE,NA,NA,JL
10.3390/cancers13102406,34067521,general_information,NA,NA,"Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article",NA,NA,None,TRUE,NA,NA,JL
10.3390/cancers13102406,34067521,general_information,NA,NA,Mention of a systematic review to find the studies to compare treatments of interest,NA,NA,No,TRUE,NA,NA,JL
10.3390/cancers13102406,34067521,study_information,NA,1,Patient-level data used,NA,NA,Yes,TRUE,NA,NA,JL
10.3390/cancers13102406,34067521,study_information,NA,1,Clinical Trial,NA,NA,No,TRUE,NA,NA,JL
10.3390/cancers13102406,34067521,study_information,NA,1,Data source name (only if observational study or clinical trial without NCT),NA,NA,"retrospective cohort of patients affected by hcc who underwent surgical at the hepatobiliary surgery and liver transplantation unit, university of padua.",TRUE,NA,NA,JL
10.3390/cancers13102406,34067521,study_information,NA,1,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,italy,TRUE,NA,NA,JL
10.3390/cancers13102406,34067521,study_information,NA,2,Patient-level data used,NA,NA,No,TRUE,NA,NA,JL
10.3390/cancers13102406,34067521,study_information,NA,2,Clinical Trial,NA,NA,Yes,TRUE,NA,NA,JL
10.3390/cancers13102406,34067521,study_information,NA,2,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT01387503,TRUE,NA,NA,JL
10.3390/cancers13102406,34067521,study_information,NA,2,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,italy,TRUE,NA,NA,JL
10.3390/cancers13102406,34067521,study_information,NA,2,Phase of the clinical trial (clinical trial only),"2, 3",NA,XXXX,FALSE,NA,NA,JL
10.3390/cancers13102406,34067521,study_information,NA,2,Number of treatment arms (clinical trial only),NA,NA,2 or more,TRUE,NA,NA,JL
10.3390/cancers13102406,34067521,methodology,1,NA,Treatment name 1,padua surgical aggressive downstaging,padua downstaging protocol,padua surgical aggressive downstaging,FALSE,"Comparing hepatocellular carcinoma downstaging protocol before potential liver transplantation
Doesn't give a clear list of the variables adjusted on, could be guessed but sill with uncertainty
Doesn't give ESS
Compare rates, show the two different rates for the two studies, but doesn't give a rate difference or a rate ratio, and also don't give any pvalue, for adjusted or unadjusted. 
These peculiarities don't seem to be linked to the fact that the study compares protocols instead of treatments, relative outcomes differences/rates, and list of covariates adjusted for could have been produced anyway.","Les auteurs n'ont pas calcul� de ""mesure statistique"" du ""downstaging failure"" :
Proportion de ""downstaging failure"" dans leur cohorte ajust�e : 12%
Proportion de ""downstaging failure"" dans l'essai XXL  : 32%
effect size (d value) = |0.683|",JL
10.3390/cancers13102406,34067521,methodology,1,NA,Study 'number(s)' for treatment 1,NA,NA,1,TRUE,NA,NA,JL
10.3390/cancers13102406,34067521,methodology,1,NA,Treatment name 2,xxl protocol downstaging,xxl trial downstaging protocol,xxl protocol downstaging,FALSE,NA,NA,JL
10.3390/cancers13102406,34067521,methodology,1,NA,Study 'number(s)' for treatment 2,NA,NA,2,TRUE,NA,NA,JL
10.3390/cancers13102406,34067521,methodology,1,NA,Type of population-adjusted indirect comparisons performed,NA,NA,MAIC,TRUE,NA,NA,JL
10.3390/cancers13102406,34067521,methodology,1,NA,Anchored comparison?,NA,NA,No,TRUE,NA,NA,JL
10.3390/cancers13102406,34067521,methodology,1,NA,Form of the indirect comparison,NA,NA,Simple (ie treatments effects extracted from two studies),TRUE,NA,NA,JL
10.3390/cancers13102406,34067521,methodology,1,NA,Definition of a single primary outcome for the indirect comparison,NA,NA,Yes,TRUE,NA,NA,JL
10.3390/cancers13102406,34067521,methodology,1,NA,Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined),proportion of downstaging failure,downstaging failures,downstaging failures,FALSE,NA,NA,JL
10.3390/cancers13102406,34067521,methodology,1,NA,Primary outcome: variable type,NA,NA,Binary (eg rates),TRUE,NA,NA,JL
10.3390/cancers13102406,34067521,methodology,1,NA,Justification for selecting variables to be included in the adjustment model (in the main text),"Nothing mentioned, not reported
","Nothing mentioned, not reported","Nothing mentioned, not reported",FALSE,NA,NA,JL
10.3390/cancers13102406,34067521,methodology,1,NA,Inclusion of prognostic factors in the adjustment/matching model,NA,NA,No discussion (in the main text) of the status of prognostic factors of the variables,TRUE,NA,NA,JL
10.3390/cancers13102406,34067521,methodology,1,NA,Inclusion of treatment-effect modifiers in the adjustment/matching model,NA,NA,No discussion (in the main text) of the status of treatment-effect modifiers of the variables,TRUE,NA,NA,JL
10.3390/cancers13102406,34067521,methodology,1,NA,"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)",NA,NA,No,TRUE,NA,NA,JL
10.3390/cancers13102406,34067521,methodology,1,NA,Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale),NA,NA,No,TRUE,NA,NA,JL
10.3390/cancers13102406,34067521,results,1,NA,Sample size of the population of interest in the non IPD treatment arm,NA,NA,74,TRUE,NA,NA,JL
10.3390/cancers13102406,34067521,results,1,NA,Initial sample size of the population of interest in the IPD treatment arm,NA,NA,191,TRUE,NA,NA,JL
10.3390/cancers13102406,34067521,results,1,NA,Reporting of a weights' distribution evaluation (MAIC),NA,NA,Not mentioned,TRUE,NA,NA,JL
10.3390/cancers13102406,34067521,results,1,NA,Reporting of the list of the covariates adjusted for/matched on,NA,NA,No,TRUE,NA,NA,JL
10.3390/cancers13102406,34067521,results,1,NA,Primary outcome: treatment effect contrast,None,NA,None,FALSE,NA,NA,JL
10.2217/cer-2021-0216,35040693,general_information,NA,NA,Medical Condition of Interest Name,spinal muscular atrophy,ypes 1 spinal muscularatrophy,XXXX,FALSE,NA,NA,JL
10.2217/cer-2021-0216,35040693,general_information,NA,NA,Countries of first author affiliations,NA,NA,switzerland,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,general_information,NA,NA,Countries of last author affiliations,NA,NA,uk,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,general_information,NA,NA,"Positions of study investigators (for any authors of the article, any that applies)",NA,NA,"Pharmaceutical Industry, Private Data Analysis Company",TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,general_information,NA,NA,"At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company",NA,NA,Yes,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,general_information,NA,NA,Mentioned sources of funding,NA,NA,Pharmaceutical Industry,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,general_information,NA,NA,"Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article",NA,NA,Yes,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,general_information,NA,NA,Mention of a systematic review to find the studies to compare treatments of interest,NA,NA,Yes,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,study_information,NA,1,Patient-level data used,NA,NA,Yes,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,study_information,NA,1,Clinical Trial,NA,NA,Yes,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,study_information,NA,1,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT02913482,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,study_information,NA,1,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,international,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,study_information,NA,1,Phase of the clinical trial (clinical trial only),NA,NA,"2, 3",TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,study_information,NA,1,Number of treatment arms (clinical trial only),NA,NA,1,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,study_information,NA,2,Patient-level data used,NA,NA,Yes,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,study_information,NA,2,Clinical Trial,NA,NA,Yes,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,study_information,NA,2,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT02908685,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,study_information,NA,2,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,international,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,study_information,NA,2,Phase of the clinical trial (clinical trial only),NA,NA,"2, 3",TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,study_information,NA,2,Number of treatment arms (clinical trial only),NA,NA,2 or more,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,study_information,NA,3,Patient-level data used,NA,NA,No,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,study_information,NA,3,Clinical Trial,NA,NA,Yes,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,study_information,NA,3,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT02193074,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,study_information,NA,3,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,international,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,study_information,NA,3,Phase of the clinical trial (clinical trial only),NA,NA,3,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,study_information,NA,3,Number of treatment arms (clinical trial only),NA,NA,2 or more,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,study_information,NA,4,Patient-level data used,NA,NA,No,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,study_information,NA,4,Clinical Trial,NA,NA,Yes,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,study_information,NA,4,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT02292537,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,study_information,NA,4,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,international,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,study_information,NA,4,Phase of the clinical trial (clinical trial only),NA,NA,3,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,study_information,NA,4,Number of treatment arms (clinical trial only),NA,NA,2 or more,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,study_information,NA,5,Patient-level data used,NA,NA,No,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,study_information,NA,5,Clinical Trial,NA,NA,Yes,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,study_information,NA,5,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT03306277,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,study_information,NA,5,Country where the clinical trial/observational study was conducted (international if more than one),usa,NA,XXXX,FALSE,NA,NA,JL
10.2217/cer-2021-0216,35040693,study_information,NA,5,Phase of the clinical trial (clinical trial only),NA,NA,3,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,study_information,NA,5,Number of treatment arms (clinical trial only),NA,NA,1,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,1,NA,Treatment name 1,NA,NA,risdiplam,TRUE,"Discuss the scale of the outcome **in the supplemental materials**
Exhaustive presentation of the methodology in supplemental materials
Separation of treatment effect modifiers and prognostic factors","MAIC

SMA1",JL
10.2217/cer-2021-0216,35040693,methodology,1,NA,Study 'number(s)' for treatment 1,NA,NA,1,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,1,NA,Treatment name 2,NA,NA,nusinersen,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,1,NA,Study 'number(s)' for treatment 2,NA,NA,3,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,1,NA,Type of population-adjusted indirect comparisons performed,NA,NA,MAIC,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,1,NA,Anchored comparison?,NA,NA,No,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,1,NA,Form of the indirect comparison,NA,NA,Simple (ie treatments effects extracted from two studies),TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,1,NA,Definition of a single primary outcome for the indirect comparison,NA,NA,"No primary outcome defined, or multiple primary outcomes without any clear distinction between them",TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,1,NA,Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined),event-free survival,event-free surviva,event-free survival,FALSE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,1,NA,Primary outcome: variable type,NA,NA,Time-to-event,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,1,NA,Justification for selecting variables to be included in the adjustment model (in the main text),NA,NA,"A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion), Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose)",TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,1,NA,Inclusion of prognostic factors in the adjustment/matching model,NA,NA,Yes,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,1,NA,Inclusion of treatment-effect modifiers in the adjustment/matching model,NA,NA,Yes,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,1,NA,"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)",No,Yes,Yes,FALSE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,1,NA,Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale),NA,NA,No,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,2,NA,Treatment name 1,NA,NA,risdiplam,TRUE,NA,"STC

SMA1",JL
10.2217/cer-2021-0216,35040693,methodology,2,NA,Study 'number(s)' for treatment 1,NA,NA,1,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,2,NA,Treatment name 2,onasemnogene abeparvovec,onasemnogeneabeparvovec,onasemnogene abeparvovec,FALSE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,2,NA,Study 'number(s)' for treatment 2,NA,NA,5,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,2,NA,Type of population-adjusted indirect comparisons performed,NA,NA,STC,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,2,NA,Anchored comparison?,NA,NA,No,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,2,NA,Form of the indirect comparison,NA,NA,Simple (ie treatments effects extracted from two studies),TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,2,NA,Definition of a single primary outcome for the indirect comparison,NA,NA,"No primary outcome defined, or multiple primary outcomes without any clear distinction between them",TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,2,NA,Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined),NA,NA,event-free survival,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,2,NA,Primary outcome: variable type,NA,NA,Time-to-event,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,2,NA,Justification for selecting variables to be included in the adjustment model (in the main text),NA,NA,"A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion), Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose)",TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,2,NA,Inclusion of prognostic factors in the adjustment/matching model,NA,NA,Yes,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,2,NA,Inclusion of treatment-effect modifiers in the adjustment/matching model,No,Yes,Yes,FALSE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,2,NA,"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)",NA,NA,No,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,2,NA,Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale),NA,NA,No,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,3,NA,Treatment name 1,NA,NA,risdiplam,TRUE,"Mentions that the matching was not successful, so limited interpreation for the results of this MAIC
","MAIC

SMA2/3",JL
10.2217/cer-2021-0216,35040693,methodology,3,NA,Study 'number(s)' for treatment 1,NA,NA,2,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,3,NA,Treatment name 2,NA,NA,nusinersen,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,3,NA,Study 'number(s)' for treatment 2,NA,NA,4,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,3,NA,Type of population-adjusted indirect comparisons performed,NA,NA,MAIC,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,3,NA,Anchored comparison?,NA,NA,Yes,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,3,NA,Form of the indirect comparison,NA,NA,Simple (ie treatments effects extracted from two studies),TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,3,NA,Definition of a single primary outcome for the indirect comparison,NA,NA,"No primary outcome defined, or multiple primary outcomes without any clear distinction between them",TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,3,NA,Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined),rulm change from baseline,the 12-month rulm (revised upper limb module) score change from baseline,the 12-month rulm (revised upper limb module) score change from baseline,FALSE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,3,NA,Primary outcome: variable type,NA,NA,"Continuous (count, mean, ...)",TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,3,NA,Justification for selecting variables to be included in the adjustment model (in the main text),NA,NA,"A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion), Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose)",TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,3,NA,Inclusion of prognostic factors in the adjustment/matching model,NA,NA,Yes,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,3,NA,Inclusion of treatment-effect modifiers in the adjustment/matching model,NA,NA,Yes,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,3,NA,"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)",No,Yes,Yes,FALSE,NA,NA,JL
10.2217/cer-2021-0216,35040693,methodology,3,NA,Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale),NA,NA,No,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,1,NA,Sample size of the population of interest in the non IPD treatment arm,NA,NA,121,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,1,NA,Initial sample size of the population of interest in the IPD treatment arm,NA,NA,58,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,1,NA,"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC",NA,NA,36.5,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,1,NA,Reporting of a weights' distribution evaluation (MAIC),NA,NA,"Yes, mentions that the weights distribution has been studied, and weights distribution reported in main article or supplemental materials",TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,1,NA,Reporting of the list of the covariates adjusted for/matched on,NA,NA,Yes,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,1,NA,Number of covariates adjusted for/matched on,NA,NA,3,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,1,NA,Covariates adjusted for/matched on in the indirect comparison,NA,NA,"Age, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease)",TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,1,NA,Primary outcome: treatment effect contrast,NA,NA,HR,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,1,NA,Direction of the treatment effect contrast: IPD treatment is:,NA,NA,"Numerator if ratio, or left side if difference",TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,1,NA,Primary outcome: unadjusted treatment effect,NA,NA,0.24,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,1,NA,"p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY])",NA,NA,[0.09;0.46],TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,1,NA,Primary outcome: adjusted treatment effect,NA,NA,0.2,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,1,NA,"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])",NA,NA,[0.06;0.42],TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,2,NA,Sample size of the population of interest in the non IPD treatment arm,NA,NA,22,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,2,NA,Initial sample size of the population of interest in the IPD treatment arm,NA,NA,58,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,2,NA,"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC",NA,NA,58,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,2,NA,Reporting of the list of the covariates adjusted for/matched on,NA,NA,Yes,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,2,NA,Number of covariates adjusted for/matched on,NA,NA,2,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,2,NA,Covariates adjusted for/matched on in the indirect comparison,NA,NA,"Age, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease)",TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,2,NA,Primary outcome: treatment effect contrast,NA,NA,HR,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,2,NA,Direction of the treatment effect contrast: IPD treatment is:,NA,NA,"Numerator if ratio, or left side if difference",TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,2,NA,Primary outcome: unadjusted treatment effect,1.532,1.53,1.532,FALSE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,2,NA,"p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY])",NA,NA,[0.721;2.665],TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,2,NA,Primary outcome: adjusted treatment effect,0.936,0.94,0.936,FALSE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,2,NA,"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])",[0.033;4.064],[0.03;4.06],[0.033;4.064],FALSE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,3,NA,Sample size of the population of interest in the non IPD treatment arm,126,84,126,FALSE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,3,NA,"If anchored comparison, sample size of the population of interest in the non IPD treatment anchor arm",126,42,126,FALSE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,3,NA,Initial sample size of the population of interest in the IPD treatment arm,NA,NA,43,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,3,NA,"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC",NA,NA,28.3,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,3,NA,"If anchored comparison, initial sample size of the population of interest in the IPD anchor arm",NA,NA,25,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,3,NA,"If anchored comparison, effective sample size after reweighting for MAIC; or sample size used in the regression model for STC in the IPD anchor arm",NA,NA,8.8,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,3,NA,Reporting of a weights' distribution evaluation (MAIC),NA,NA,"Yes, mentions that the weights distribution has been studied, and weights distribution reported in main article or supplemental materials",TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,3,NA,Reporting of the list of the covariates adjusted for/matched on,NA,NA,Yes,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,3,NA,Number of covariates adjusted for/matched on,NA,NA,3,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,3,NA,Covariates adjusted for/matched on in the indirect comparison,NA,NA,"Age, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease)",TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,3,NA,Primary outcome: treatment effect contrast,NA,NA,Means difference,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,3,NA,Direction of the treatment effect contrast: IPD treatment is:,NA,NA,"Numerator if ratio, or left side if difference",TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,3,NA,Primary outcome: unadjusted treatment effect,NA,NA,-0.6,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,3,NA,"p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY])",NA,NA,[-2.24;1.22],TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,3,NA,Primary outcome: adjusted treatment effect,NA,NA,-0.49,TRUE,NA,NA,JL
10.2217/cer-2021-0216,35040693,results,3,NA,"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])",NA,NA,[-3.33;2.53],TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,general_information,NA,NA,Medical Condition of Interest Name,parkinson's disease,parkinson�s disease �off�episodes,XXXX,FALSE,NA,NA,JL
10.2217/cer-2021-0178,35068168,general_information,NA,NA,Countries of first author affiliations,NA,NA,usa,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,general_information,NA,NA,Countries of last author affiliations,NA,NA,usa,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,general_information,NA,NA,"Positions of study investigators (for any authors of the article, any that applies)",NA,NA,"Pharmaceutical Industry, Private Data Analysis Company",TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,general_information,NA,NA,"At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company",NA,NA,Yes,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,general_information,NA,NA,Mentioned sources of funding,NA,NA,Pharmaceutical Industry,TRUE,NA,NA,JL
10.2217/cer-2021-0178,35068168,general_information,NA,NA,"Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article",NA,NA,Yes,TRUE,NA,NA,JL
